3441960;3443180;Je souffre !
3443880;3445830;Tout ça, à cause d'elle...
3446760;3450910;Bonjour, ma petite.\NDésormais, tu m'appartiens.
3454400;3458430;Je t'ordonne de la tuer\Net de revêtir sa peau.
3459200;3462430;Pourquoi voulez-vous me tuer ?
3462600;3465230;C'est atroce.\NJe ne peux pas lui résister.
3467680;3469910;Allez, tue-la !
3487440;3490110;Cette femme qui a rappelé mon âme...
3491320;3493550;et dont j'ai endossé l'enveloppe...
3494440;3497230;était absolument ravissante.
3499000;3500870;Après être devenue un Akuma,
3501040;3505950;j'ai tué tant d'humains,\Nque j'ai fini par évoluer.
3507880;3510870;En évoluant,\Nj'ai pris conscience de mon existence,
3511040;3512990;et je suis devenue frivole.
3513160;3518910;Le shopping, les soins,\Nla danse, les soirées...
3521240;3523350;J'étais belle et pleine de charme.
3524640;3527470;Tous les hommes me trouvaient belle,
3527880;3531190;me complimentaient\Net cherchaient à m'approcher.
3537960;3540030;Mais j'étais avant tout un Akuma.
3540360;3543110;Et quand je revenais à moi,\Nj'avais fait un massacre.
3544200;3546390;Tous les hommes qui m'approchaient...
3547320;3549620;finissaient rapidement par mourir.
3554440;3557980;Dans ces moments-là,\Nje me trouvais affreusement laide.
3559240;3561800;Je n'avais plus de charme.\NJe n'étais plus belle.
3562480;3564780;Après un de ces carnages,
3564960;3568830;j'ai compris que je ne pourrais jamais\Ndevenir une femme comme les autres.
3569400;3571030;J'ai réfléchi.
3571720;3574550;J'avais un rêve.\NUn seul et unique rêve.
3574720;3576710;J'étais prête à tout pour le réaliser.
3577440;3580030;Mais c'était impossible.
3580720;3582670;Car j'étais un Akuma.
3583880;3585430;Les Akuma sont des machines.
3585600;3588630;Des machines programmées\Npour tuer les humains.
3607560;3608870;C'est moi, Éliade.
3609400;3612710;Tu as tué beaucoup d'humains.
3612880;3614630;Tu es une bonne fifille.
3614800;3616510;Merci beaucoup.
3617760;3619670;Je suis un Akuma.
3619840;3623910;Une machine à tuer\Nprogrammée par le Comte.
3625540;3626880;J'ai un travail pour toi.
3627400;3630630;Ta cible s'appelle Aleister Crowley,\Ntroisième du nom.
3630800;3633230;Je sens qu'il a quelque chose\Nd'intéressant.
3633400;3635700;Aleister Crowley ?
3635880;3641390;Il est possible que cet individu\Nait été approché par le Maréchal Cross.
3641560;3645390;Tu prendras des Akuma avec toi.\NTu peux en emporter autant que tu veux.
3646320;3651110;S'il n'a finalement rien d'intéressant,\Nveille bien à éliminer ce Crowley.
3651280;3651870;Bien.
3652320;3653110;Prince !
3653880;3655270;Vous venez jouer avec moi ?
3655440;3660030;Road, tu m'as encore chipé\Nmon parapluie, pas vrai ?
3660200;3662580;Vous n'allez pas en faire un drame !\NOubliez ça !
3663240;3666550;Non, je ne te pardonne pas,\Nespèce de garçon manqué.
3666720;3668470;- Allez, s'il vous plaît !\N- Non !
3669920;3673430;Je ne comprends pas le Comte.\NJ'ai beau me faire belle,
3673800;3675990;il ne me fait jamais\Nle moindre compliment.
3676160;3680110;Il semble totalement\Nimperméable à tout ça.
3681400;3684750;Normal, je ne suis qu'un Akuma.
3690680;3694220;Mais peu importe, je continuerai\Nà me maquiller et me pomponner.
3694920;3697510;Je veux être belle.
3699240;3702630;- Avoir du charme, comme les humaines.\N- Éliade, Éliade...
3702920;3706430;- Je veux être aussi jolie qu'elles.\N- Pensez à la mission.
3706600;3707710;Pour le Comte.
3709000;3710350;La ferme !
3710520;3712110;Je me repoudre le nez !
3712280;3714230;Je ne peux pas continuer comme ça !
3714400;3716750;- Ne vous arrêtez pas.\N- La mission avant tout.
3716920;3719990;Partez devant.\NJe vous rejoins tout de suite.
3724920;3727070;Ils n'ont vraiment rien\Ndans le ciboulot.
3727240;3729830;Je ne supporte pas\Nles Akuma de niveau 1.
3734040;3736830;Je vais continuer à tuer,\Ncomme je l'ai toujours fait.
3738120;3740420;Probablement\Nsans jamais réaliser mon rêve.
3740800;3743070;Je vais tuer, encore et encore.
3743640;3746020;Et poursuivre mon développement.
3746560;3749550;Mais à quoi me mènera\Ncette évolution ?
3750920;3753220;J'aime les hommes.
3753880;3755910;Parce qu'ils m'aiment.
3756680;3758510;Parce qu'ils me complimentent.
3759240;3762230;Mais en même temps, je les déteste...
3763160;3765390;car ils se brisent tout de suite.
3766840;3771510;À peine les ai-je touchés,\Nqu'ils ont déjà cessé de vivre.
3773440;3774870;Je les déteste.
3786800;3788710;Même moi, je ne peux plus bouger.
3788880;3791110;Qui est-ce ?\NQui est cet homme ?
3793440;3796470;Ces crocs... ils me font...
3797240;3799310;froid dans le dos !
3806080;3807670;Je vais mourir.
3808640;3810470;Il va planter ses crocs\Ndans ma chair.
3812240;3814070;Cet homme va me...
3815120;3816470;briser...
3822800;3823860;Je suis vivante...
3825560;3828790;J'ai... j'ai bu...\Nle sang de quelqu'un !
3830280;3831910;J'ai...
3833400;3834380;bu... le sang...
3838800;3842670;- Vous êtes vivante ?\N- Pourquoi ne m'avez-vous pas tuée ?
3842840;3845870;J'ai repris mes esprits\Nalors que j'aspirais votre sang.
3847240;3849030;Et... et...
3850000;3852990;Cela m'a surpris, et j'ai arrêté.
3853200;3854110;Pardon !
3856280;3857750;Ces crocs...
3858440;3860550;me faisaient froid dans le dos.
3861320;3864110;Mais en même temps,\Nces crocs effrayants...
3864720;3867630;et la peur qu'ils m'inspiraient...\Nm'ont conquise.
3868960;3872550;C'est ainsi que j'ai fait\Nla connaissance d'Aleister Crowley.
3874360;3876990;Un être humain\Nentré en symbiose avec l'Innocence,
3877880;3879550;c'est-à-dire un ennemi mortel.
3880920;3885630;L'absorption de sang d'Akuma\Nlibère en lui des forces surnaturelles.
3889320;3891310;Mais à cause de cette Innocence,
3891480;3894310;son corps est attiré\Npar le sang des Akuma.
3895640;3900030;Après notre rencontre dans la forêt,\NAleister se retint de sucer mon sang.
3901680;3903830;Il craignait de me tuer.
3904840;3907750;Et quand il n'en pouvait plus,
3908480;3911040;il partait en quête d'autres Akuma.
3912040;3915110;C'est-à-dire mes hommes\Nqui avaient investi le village.
3916520;3918670;Ça ne me faisait ni chaud ni froid.
3919800;3922260;Je ne désirais qu'une chose :\NRester auprès de lui.
3923400;3925910;Au château... pour l'éternité...
3928080;3930830;Seigneur Aleister !\NSeigneur Aleister !
3934800;3937670;- Éliade...\N- Seigneur Aleister !
3943000;3945710;Éliade, qu'est-ce donc que cela ?
3946640;3948390;Au-dessus de toi...
3949080;3949790;Quelque chose...
3950240;3952110;...sort de ton corps !
3954360;3955990;Qu'est-ce donc ?
3962140;3963620;Une âme rappelée du monde des morts,
3963880;3967870;et enchaînée à l'Akuma\Npour lui fournir son énergie.
3968560;3970800;C'est bien ça, Allen ?
3971320;3972430;C'est incroyable.
3972600;3974950;Comment se fait-il\Nque je puisse la voir ?
3975920;3978550;C'est ton œil gauche qui fait ça ?
3981600;3984590;Mon œil gauche\Na gagné en puissance.
3985320;3988390;Alors, la malédiction de Mana aussi\Na gagné en puissance ?
3990000;3992560;Je ne suis plus le seul\Nà voir l'âme des Akuma.
3992840;3996310;À présent, mon œil gauche\Npermet aussi aux autres de la voir.
3998080;3999830;Et donc...
4000640;4002790;Crowley, tu as vu ça ?
4003120;4005310;Tu vois le truc qui sort de ta copine ?
4005480;4007270;C'est l'âme de cet Akuma !
4008360;4009470;Cette femme est un Akuma.
4010560;4012590;C'est aussi votre ennemi !
4013520;4016080;Est-ce vrai, Éliade ?
4017120;4019950;Tu étais au courant de tout ça ?
4021240;4023590;Je... Je suis...
4028200;4029910;Ce sang...
4030080;4033150;Ton... sang...
4035880;4037390;Et voilà, tout est gâché !
4057320;4060150;Je comptais te dresser,\Nhistoire de me servir de toi.
4060640;4061350;Mais tant pis.
4062280;4065270;Il n'est pas question\Nque je te laisse devenir un Exorciste !
4065440;4066550;Je vais te tuer !
4068800;4069740;Catastrophe !
4070000;4073470;Cro' est vidé,\Nil s'est épuisé contre moi !
4073640;4075270;Cro' ? C'est qui ?
4075440;4076660;Il faut l'aider !
4085160;4088430;Les fleurs !\NElles ont fait voler le mur en éclats !
4088960;4090990;Il en restait, de ces saletés ?
4092320;4093990;Il en sort de partout !
4094160;4096310;Qu'est-ce que\Nvous nous voulez, bon sang ?
4096480;4098910;On ne peut plus aller aider Cro' !
4101920;4105070;Les fleurs du vieux ont faim.\NElles réclament leur pâtée.
4105440;4108750;Une fois que je t'aurai tué,\Nje leur jetterai ton cadavre.
4112840;4114390;Je t'aimais, tu sais ?
4116160;4118620;Dès que j'ai posé le regard sur toi.
4119360;4123630;Si nous sommes ennemis,\Npourquoi ne m'as-tu pas tué ?
4124240;4126540;Tu en as eu\Nbien souvent l'occasion.
4126720;4130750;Je viens de te le dire :\NJe voulais seulement me servir de toi !
4131800;4135950;Il m'a fallu beaucoup d'efforts\Npour ne pas te tuer plus tôt.
4137320;4140070;Je vois. Alors...
4140800;4143070;tu es bien un Akuma.
4149240;4150430;Éliade...
4150600;4155230;Moi aussi, j'ai toujours voulu te tuer,\Nfigure-toi !
4158760;4161470;On est donc bien semblables,\Ntous les deux.
4162600;4163270;Oui.
4176750;4180220;Elles nous empêchent\Nde rejoindre Cro' !
4180390;4181530;Il faut qu'on l'aide !
4181950;4183170;Grandis, grandis...
4183830;4185050;Oh non !
4186910;4187970;Lavi !
4188390;4189530;Elle va me bouffer !
4190070;4193380;Lavi, calme-toi,\Net fais ce que je te dis !
4193550;4196620;Abruti ! Si je me relâche,\Nelle va me bouffer !
4196790;4200410;Tout à l'heure, je t'ai dit que du temps\Noù je suivais mon Maître,
4200590;4203100;je m'occupais d'une fleur\Nsemblable à celles-ci !
4203550;4206460;Ah ouais ?\NAlors, tu sais comment les calmer ?
4206630;4209980;Oui ! Elles ne mangent pas\Nles humains bienveillants à leur égard !
4210670;4214290;Tu dois leur témoigner de l'affection.\NMais il faut que ça vienne du cœur !
4214470;4216620;Que je leur témoigne de l'affection ?
4216790;4218780;Dis-leur que tu les aimes !
4218950;4219580;D'accord !
4220310;4221370;Je... vous...
4221830;4223420;aime !
4237310;4240100;Tu es très perspicace.\NTu as bien fait de t'éloigner.
4241310;4243940;Mon pouvoir me permet\Nde créer ces sphères.
4245030;4245660;"""Ton pouvoir"" ?"
4246350;4248300;Pourras-tu toutes les éviter ?
4255790;4257940;Les fleurs !\NElles se dessèchent !
4260790;4263060;Ce n'est pas fini !
4269670;4270810;Misérable !
4273310;4274530;Mais... c'est de l'eau !
4275430;4276020;Je vois.
4279870;4284580;Ces sphères aspirent toute l'eau\Ncontenue dans les organismes vivants.
4286700;4289570;Tu es pathétique, Éliade.
4290140;4292700;Et tu as osé abîmer\Nles fleurs de mon grand-père.
4293300;4295090;Voyez-vous ça !
4295660;4298890;En fait, tu te moques royalement\Nde ces fleurs.
4299060;4300570;Il a bon dos, ton grand-père.
4300740;4303890;Avant, tu lui reprochais\Nde t'avoir condamné à vivre enfermé ici.
4304060;4304690;Lâche !
4305660;4308730;Tel que tu es,\Ntu ne pouvais que finir tes jours ici.
4311260;4312210;Oui.
4313140;4317690;Mais avec toi à mes côtés,\Nvivre ici aurait été un vrai bonheur.
4319460;4320730;Éliade...
4322660;4325010;Même si tu es un Akuma,
4325180;4327010;je t'aime.
4329620;4332850;Mais quand tu es aussi repoussante,\Nje ne veux plus te voir !
4334580;4336250;Disparais sans laisser de trace !
4337420;4338400;Hors de question !
4338580;4339640;Essaie de m'approcher,
4339820;4340880;si tu peux !
4341740;4345010;Je vous aime !\NJe vous aime ! Je vous aime !
4348620;4350690;Je t'aime ! Je t'aime ! Je t'aime !
4352700;4353680;Pas de bobo.
4354260;4357210;On vous aime !\NOn vous aime ! On vous aime !
4363700;4364760;Où est Cro' ?
4365940;4366970;Cro' !
4367780;4369170;Il ne faut pas les toucher !
4370660;4373610;Et merde !\NIl faut qu'on arrive à rejoindre Cro' !
4406500;4409530;Adieu, Aleister.
4424580;4425850;Aleister...
4426740;4429570;Il y avait quelque chose
4430660;4432770;que je voulais connaître avec toi.
4433980;4436890;Mais... c'est trop tard.
4465180;4466320;Tu pouvais
4466780;4468570;encore bouger...
4487160;4490310;Mon grand-père,\NAleister Crowley, premier du nom,
4490760;4492670;était un être extrêmement singulier.
4493040;4494710;Tous les objets de ce château
4494880;4498230;font partie d'une collection\Nqu'il a passé sa vie à rassembler.
4499600;4501030;Le clou de sa collection,
4501200;4504430;qu'il considérait\Ncomme son trésor,
4504600;4506510;ce sont ces plantes préhistoriques.
4507440;4510630;La terre du château\Nsemblait leur plaire,
4510800;4512830;et elles devinrent vite gigantesques.
4513070;4514990;La nuit,\Nelles poussaient des cris stridents,
4515160;4518430;et surtout, elles attaquaient\Nceux qui venaient au château.
4519040;4522030;Si bien que la rumeur\Nque nous étions des vampires
4522200;4524030;finit par se propager.
4533060;4534370;Après sa mort,
4535300;4539410;je suis resté seul,\Nau milieu de son immense collection.
4540740;4544570;Les habitants du village\Nme considéraient déjà comme un vampire.
4545060;4546450;Malgré mon désir de partir,
4546620;4549330;je n'avais pas trouvé\Nde moyen de m'évader,
4549500;4551450;et je n'en avais pas le courage.
4555820;4557730;Et donc, tous les jours,
4557900;4561170;je m'occupais de la collection\Nde mon grand-père...
4562340;4565330;Puis un jour, j'ai réalisé...
4566940;4570930;que j'étais devenu moi-même\Nune pièce de cette collection.
4572380;4575210;Toute chose ici\Nappartenait à mon grand-père.
4576020;4578400;Tandis que moi, je ne possédais rien.
4579260;4581090;Dans le monde entier,
4581260;4585450;il ne semblait y avoir personne\Nprêt à m'accepter tel que j'étais.
4586060;4590330;Et surtout,\Nil n'y avait personne pour m'aimer.
4590980;4593810;Mais Éliade était différente.
4594300;4597050;C'était la seule à m'accepter\Ntel que j'étais.
4597500;4599490;Et bien sûr,
4599660;4602330;je me suis mis à l'aimer follement.
4618620;4622210;Beaucoup d'hommes louaient ma beauté,
4622380;4624810;et faisaient tout pour m'approcher.
4640180;4642370;Mais il y a quelque chose\Nque j'ai cherché en vain...
4643700;4647730;Cette force\Nqui rend les femmes si radieuses.
4649220;4651680;J'en avais vues tant,\Nbien moins belles que moi,
4652060;4655170;m'éblouir par la grâce\Nqu'elle leur confère.
4657020;4658490;Mais...
4659260;4663610;Quelle que soit la force de mon désir,\Nj'étais incapable de l'obtenir.
4665340;4667410;Car je suis un Akuma.
4669580;4672450;Je finis toujours par tuer\Nles hommes qui m'approchent.
4674100;4675930;Pour réaliser mon rêve,
4676540;4679370;j'avais besoin d'un homme\Nque je ne pouvais pas tuer.
4682860;4684970;Ce que je désirais tant,
4685740;4687410;c'était connaître l'amour.
4688180;4692010;Ce dont j'avais besoin,\Nc'était un homme que je pouvais aimer.
4693340;4695530;Un homme que je ne pourrais pas tuer.
4712420;4714370;Mais cela voulait dire aussi...
4715860;4717770;un homme capable de me tuer.
4729700;4732530;Tu sais...
4734100;4736480;j'aurais vraiment voulu t'aimer.
4741020;4742850;Aleister...
4745020;4745930;J'aurais tant voulu...
4747740;4749850;t'aimer.
4778140;4779650;Éliade...
4788420;4789930;C'est froid !
4790100;4792250;Il pleut ?\NIl pleut dans le château ?
4806900;4808040;Monsieur Crowley ?
4812180;4813210;Je veux mourir.
4814620;4818370;J'ai détruit la femme que j'aimais.
4819260;4822090;J'ai pris la vie... de ma bien-aimée.
4823860;4826050;"""Pris la vie"" ?"
4830340;4832170;Quel monstre suis-je devenu ?
4832340;4836040;C'est en buvant le sang\Nde celle que j'aimais
4836220;4839610;que je me suis régénéré,\Nalors que j'étais complètement desséché.
4840740;4843370;Je n'ai retrouvé mon corps\Nqu'en détruisant Éliade.
4845140;4849650;Un tel monstre\Nne mérite pas de vivre.
4861060;4863050;Si vous souffrez à ce point,
4865300;4866970;alors devenez Exorciste !
4867140;4869930;Les Exorcistes détruisent les Akuma.
4870940;4874250;Aujourd'hui, vous avez détruit\Nun Akuma nommé Éliade.
4874660;4877690;Et vous continuerez\Nà chasser les Akuma.
4878580;4882280;À présent, vous avez\Nune raison d'avoir tué Éliade.
4883220;4884440;Ainsi, vous pourrez vivre.
4885380;4887810;Cela donnera un sens à votre existence !
4893100;4895850;Vous aussi, vous êtes\Nun Disciple de l'Innocence.
4897380;4898810;Tout comme nous.
4920620;4923450;Oui, cela ne fait aucun doute,\Nil est venu ici.
4924220;4927210;Il avait appris la mort\Nde mon grand-père,
4927380;4930290;et voulait me restituer un bien\Nqu'il tenait de lui.
4930460;4931490;"""Un bien"" ?"
4932220;4933970;Oui. Ceci.
4935460;4938410;Ce pot... mais c'est Rosanne !
4938580;4939890;Ça vous dit quelque chose ?
4940060;4942130;Oh, que oui...
4942300;4944130;Qu'y avait-il de planté dedans ?
4944300;4946570;Un jeune plant de fleur carnivore.
4947220;4948280;J'en étais sûr.
4951060;4954250;Allen, si jamais il devait arriver\Nquelque chose à Rosanne,
4954420;4957490;je te le ferais payer au centuple.
4957900;4959120;Oui !
4966100;4967930;Ne fais pas attention.
4968100;4970330;Quelques mauvais souvenirs\Nqui ressurgissent.
4970500;4973770;Donc, il est venu te rendre la fleur.\NEt c'est tout ?
4974700;4976730;Enfin, c'était un spécimen\Nun peu étrange.
4977580;4980010;Un jour, elle m'a mordu
4980420;4982530;et a flétri aussitôt après.
4984980;4986930;J'é... J'étouffe !
4987260;4989970;Oh non !\NElle était vénéneuse ?!
4997700;4998490;Qu'est-ce que...
4999260;5000730;Mes... Mes dents !
5006620;5011640;"Je pense que cette fleur était porteuse\Nd'une ""Innocence"", comme vous dites."
5012770;5014940;Puis, j'ai rencontré Éliade...
5015590;5018100;Nous sommes\Nà la recherche de cet homme.
5018270;5020340;Cro', sais-tu où il est allé ?
5021510;5024260;Il disait qu'il devait\Nse rendre en Orient
5024430;5026860;et m'a demandé\Nde lui prêter de l'argent.
5028350;5029660;C'est pas vrai, quel taxeur !
5034990;5036050;Crowley...
5036230;5038580;Non, ne vous en faites pas pour ça.
5039910;5045030;S'il vous plaît, pourriez-vous\Nm'attendre à l'extérieur du château ?
5046390;5048260;Je dois me préparer au départ.
5049430;5050060;Oui !
5057230;5059180;Le jour ne va pas tarder à se lever.
5059350;5061940;Quelle nuit on a passée !
5063950;5066100;Finalement,\Non a juste eu la confirmation
5066270;5068300;que mon Maître est bien passé par ici.
5068750;5071420;Je me demande\Nà quoi ça a servi de venir ici.
5073870;5076900;On ramène quand même\NCro' avec nous.
5077070;5078580;C'est toujours ça.
5080430;5081340;Mouais...
5084430;5087340;À te voir, on dirait qu'on vient\Nde commettre un crime.
5087870;5090620;Nos méthodes\Nsont largement perfectibles,
5091590;5094620;mais Cro' avait besoin\Nde trouver une raison de vivre.
5095670;5097500;Un jour, sa douleur s'apaisera.
5099270;5101020;Je te trouve bien présomptueux.
5101790;5102580;Bookman !
5102750;5105180;L'ancien !\NDepuis quand es-tu ici ?
5105350;5106140;Ça fait un moment.
5106910;5110340;Fallait pas te faire de bile.\NTu pouvais rester au village.
5110510;5113140;On a réglé cette affaire\Ncomme des grands.
5117150;5118740;Tu m'as fait mal !
5118910;5121100;Ça avait l'air d'être la panique, oui !
5121910;5124660;Et ce trou dans le mur du château ?
5124830;5127060;À ce moment-là,\Non était en danger de mort !
5127230;5128860;Et puis arrête de me frapper !
5129350;5131860;Mon coup de pied\Nétait tout à fait orthodoxe !
5132030;5133420;Ça revient au même !
5133590;5135100;Absolument pas !
5135270;5137900;Bon, et qu'est-ce que tu fichais\Njusqu'à maintenant ?
5145430;5146410;Le château !
5153270;5155180;Il n'a quand même pas...
5155350;5157100;Monsieur Crowley !
5172630;5175010;Eh bien,\Nvous en faites, une drôle de tête !
5175710;5177540;Vous pensiez\Nque j'avais fait une bêtise ?
5179270;5180540;Ne vous inquiétez pas.
5181910;5185820;J'ai décidé de devenir un Exorciste.
5188430;5189300;D'accord !
5191710;5193060;Éliade...
5193790;5196940;Je vais continuer\Nà chasser les Akuma.
5198310;5199620;Sinon,
5199790;5204020;ce que je t'ai fait subir\Naura été bien vain.
4590;7050;L'atmosphère n'est-elle pas un peu tendue ?
7780;10260;Des rumeurs circulent\Nsur Walker et le Maréchal Cross
10260;11680;et elles semblent vite se propager.
12220;12850;Comment ?
14970;18270;C'est vrai qu'Allen et le Maréchal Cross\Nse sont alliés aux Noé ?
18270;21060;Ouais, ils ont même été interrogés\Npar les Affaires internes.
21810;22810;C'est quoi tout ce bazar ?
22980;24110;Calmez-vous.
24360;26690;Ce ne sont que des rumeurs.
27070;28740;Les choses se tasseront\Nbientôt d'elles-mêmes.
28900;30360;Je me le demande...
31450;33240;Nous sommes en plein milieu d'une guerre.
34000;36490;Beaucoup de leurs camarades meurent.
37040;41420;Quand la guerre fait rage, les déchirures\Nne se referment pas de sitôt.
47050;48670;Allen est un mec bien !
49420;51720;Il n'est pas...\Nl'allié des Noé.
53100;55350;Allen est... Allen est...
64560;67070;Tu t'inquiètes énormément pour tes amis,\Npas vrai ?
67320;71280;J'imagine ce que tu dois ressentir\Nen ce moment, mais...
71280;73820;La Congrégation est\Ntrès tendue actuellement.
73820;76240;Avec le temps, tout le monde se calmera.
76660;79290;Nous croyons tous en Allen.
82920;84750;Mavi... Tapp...
100140;100930;Bonjour.
102230;103230;Bonjour.
103940;106310;Allen, t'es pas fatigué ?
106900;109570;Le boutonneux t'a encore interrogé ?
111030;112240;Vous êtes cruel !
112700;114950;Link, vous n'y êtes pas.
115950;119240;Lavi est un enfant,\Nil aime affubler les gens de surnoms.
119620;121620;Soyez plus ferme si vous ne l'aimez pas.
123710;127250;Allen, t'aurais pas oublié\Nque je suis plus âgé que toi ?
127250;128840;Ça n'a rien à voir avec ça.
129420;133400;Eh ben, je pensais que tu serais déprimé,\Nmais t'as l'air en forme.
134720;135840;On peut dire ça...
136640;143480;Même si je vois des choses étranges,\Nje ne peux rien y faire pour l'instant.
144350;147360;C'est donc inutile de s'inquiéter,\Ntu ne crois pas ?
158840;161220;Personne ne peut entrer à part\Nle Département Scientifique ?
163010;163800;C'est quoi ça ?﻿
165100;166010;Bonjour !
167100;169730;Nous allons finalement pouvoir\Nen percer les mystères.
170810;171770;L'usine ?
172400;173100;L'œuf...
173650;175380;Vous l'avez amené de l'Arche jusqu'ici ?
175860;177900;Oui, pour pouvoir l'examiner.
178420;181820;Oubliez-ça, magnez-vous de réparer\Nmon Innocence plutôt !
181960;186330;J'aurais aimé pouvoir le faire,\Nmais ceci est notre priorité actuelle.
186790;192790;Cet œuf est une chance inespérée\Npour en apprendre plus sur les Akuma.
193260;195180;Si nous arrivons à en percer le secret,
195260;198980;nous pourrons mettre un terme\Nà la guerre contre le Comte.
199670;202800;Je peux voir une lueur d'espoir.
203300;204220;L'espoir...
216650;217650;Qu'est-ce que tu veux ?
218230;219070;Rien de spécial.
219480;222950;Je me disais juste... que je pourrais\Nméditer avec toi pour une fois.
223320;224740;C'est Leverrier ?
225740;230480;Tu viens te réfugier chez moi\Nà chaque fois que ce type se pointe ici.
233170;234960;Tout le monde est si occupé...
235120;236160;Je ne veux pas de soucis.
236860;241710;Même quand nous étions petits,\Ntu ne m'as jamais questionnée.
242720;246340;Mais...\Nc'est vrai que je fuis mes problèmes.
247350;249810;Je sais que je fais fausse route !
250220;252020;Que je dois devenir plus forte !
252230;253810;Mais... Mais...
258900;259440;Je pense
260570;262900;que tu es une femme forte.
265530;266280;Kanda...
267030;268530;Tais-toi et médite.
279130;281800;Lenalee Lee,\Nvous êtes attendue à la chambre d'Hevlaska.
282130;284380;L'Inspecteur Leverrier\Nrequiert votre présence.
292430;295600;Le taux de synchronisation\Nest inférieur à 10%.
295940;296850;Comment ?
297850;301440;Pour le moment, il est préférable que\Nl'Innocence réintègre mon corps.
302280;303860;Je lui redonnerai sa forme originelle.
319590;321340;Tu as mal, Lenalee ?
322090;323460;Que cela signifie-t-il ?
324630;327050;A-t-elle perdu sa capacité à être porteur ?
327430;328800;Ce n'est pas le cas.
329390;333510;Toutefois, son cas est similaire\Nà celui d’Allen Walker.
333970;338390;L'Innocence manifeste un phénomène\Nqui ne s'était jamais produit avant.
339400;342270;On dirait un être doté d'une volonté propre.
343400;346820;Contrairement aux Akuma qui évoluent\Nen se nourrissant de la tristesse,
347320;353030;les Innocences évoluent en fonction de\Nla force des émotions de leur porteur.
354200;355240;"""Évoluent ""?"
355750;358080;Vous dites que les Innocences\Npeuvent évoluer ?
358620;360330;L'Innocence évolue ?
360420;361420;Peut-être.
362420;366320;Néanmoins, en tant que type\NSymbiotique, une telle évolution
367040;368800;requiert une plus grande force.
370090;375040;C'est la raison pour laquelle les types\NSymbiotique, contrairement ﻿aux autres,
375040;377040;sont voués à être rares.
378740;380080;En effet,
380080;384900;afin de conserver l'immense pouvoir\Nde l'Innocence contenue dans leur corps,
385360;388110;ils utilisent leur propre énergie vitale.
388610;390910;Cela explique pourquoi\Nleur espérance de vie est limitée.
391870;393660;Que vient-elle de dire ?
396790;398750;Grand frère...\NC'est vrai ?
400290;403670;Ainsi, Lenalee est devenue\Nun type Symbiotique ?
403670;405290;Je ne peux l'affirmer.
406060;412550;Cependant, à la prochaine synchronisation,\Nelle doit s'attendre à tout.
420660;421480;Walker !
421730;422230;Oui ?
422440;424440;Votre menu est désastreux.
424650;427900;Vous n'avez que quinze ans, vous devriez\Nvous alimenter de façon plus équilibrée.
427990;431030;C'est bien vous qui ne mangez\Nque des gâteaux.
431110;432990;J'ai dix-neuf ans, donc c'est bon.
433070;434660;Ça n'a aucun rapport !
434660;435740;Bien sûr que si.
435740;437790;Quelle charmante scène de ménage.
439410;443880;Allez ! Donnons le meilleur\Nde nous-mêmes aujourd'hui !
444040;445420;Johnny, t'es en retard !
445630;447710;Amène ce carton par ici !
448260;448880;Oui !
452840;454720;Il lui est arrivé quelque chose ?
455010;455800;Non...
455920;456930;Oh, vous êtes là.
457970;460520;Bien, nous allons vous\Ndonner un coup de main !
460980;464280;Ah, non ! Seul le Département\NScientifique est autorisé ici.
464730;467560;Qu'est-ce que vous dites ?\NNous sommes de brillants scientifiques.
467730;469280;C'est vrai, c'est cruel !
469440;470990;Vous êtes en sous-effectif, n'est-ce pas ?
471070;472450;Nous venons vous aider.
472450;473990;Directeurs de Branche égoïstes...
474700;477240;Veuillez vous occuper\Nde votre propre travail.
477240;478980;Celui-là est le nôtre.
479260;479990;C'est vrai.
480120;481750;Et un important travail, non ?
481750;482910;C'est exact !
490960;492090;Aïe, aïe, aïe...
499850;502060;Cependant,\Nnous avons tous notre travail.
507980;509020;Qui êtes-vous ?
535760;536560;Il est temps
537180;538340;de commencer le nôtre.
552190;554610;D.Gray-man Kaï 16 -\NInvasion
640300;642720;Trois mois entiers de salaire envolés...
643260;647100;À ce rythme, si je continue à travailler\Npour Cross Marian, je vais me ruiner.
647470;650680;V-Vous avez une facture pour ça, non ?
651190;655270;Mais je ne sais pas comment l'Inspecteur\NLeverrier réagira quand je lui montrerai.
655360;658070;Oui... L'Inspecteur est plutôt radin.
661030;661690;Qu'est-ce qu’il y a ?
661950;662780;On s'est arrêté !
663160;666320;Ben... On dirait qu'on a heurté quelque chose.
666490;667870;Une branche peut-être ?
668410;671540;Il va encore râler\Nsi nous ne revenons pas rapidement.
671750;672500;Où est-ce ?
681840;682840;Ce type...
684340;685800;C'est le Chef de la Branche Océanique !
710490;712680;Je détiens le pouvoir de métamorphose.
712680;714680;Lulu Bell,\Nla porteuse de la Couleur de Noé.
715710;718330;Notre rencontre sera de courte durée.
718710;721840;L'essentiel était que je me présente.\NIl y tient beaucoup.
726890;727430;Allen !
728260;728890;Des Akuma !
731260;735020;Ils proviennent du Laboratoire\Noù le Commandant Reever est allé.
739520;742150;L'accès au Labo est...\Nbloqué !
744530;746650;C'est quoi ce grand mur noir ?
750450;751700;Il n'a même pas bougé.
752580;753450;Écarte-toi, Lavi !
754050;755590;Compas Céleste !
756040;756940;Griffes de la Rune !
